 CD14_DS17215_hg19_FP    
CD19_DS17186_hg19_FP
CD34_DS12274_hg19_FP 
CD34_DS12734_hg19_FP
CD3_CordBlood_DS17706_hg19_FP  
CD3_DS17198_hg19_FP  
CD4_DS17212_hg19_FP   
CD4_DS17881_hg19_FP 
CD56_DS17189_hg19_FP  
CD8_DS17203_hg19_FP  
CD8_DS17885_hg19_FP 
IMR90_DS13219_hg19_FP
MSC_DS21042_hg19_FP 
Mesendoderm_DS19310_hg19_FP
Psoas_Muscle_DS20325_hg19_FP 
Skin_Fibroblasts_DS18224_hg19_FP 
Skin_Keratinocytes_DS18692_hg19_FP  
Skin_Melanocytes_DS18590_hg19_FP  
Small_Bowel_Mucosa_DS20770_hg19_FP  
Trophoblast_DS19317_hg19_FP  
fBrain_DS11872_hg19_FP  
fHeart_DS12531_hg19_FP
fIntestine_Lg_DS17313_hg19_FP
fIntestine_Sm_DS17317_hg19_FP  
fKidney_DS20786_hg19_FP  
fLung_DS14724_hg19_FP
fMuscle_arm_DS17765_hg19_FP
fMuscle_back_DS17767_hg19_FP  
fMuscle_leg_DS20239_hg19_FP  
fMuscle_trunk_DS20242_hg19_FP
fPlacenta_DS20346_hg19_FP  
fSkin_fibro_abdomen_DS19561_hg19_FP 
fSkin_fibro_back_DS19174_hg19_FP  
fSkin_fibro_bicep_R_DS19745_hg19_FP 
fSkin_fibro_leg_R_quad_DS19943_hg19_FP
fSkin_fibro_scalp_DS19449_hg19_FP
fSkin_fibro_upper_back_DS19706_hg19_FP  
fSpinal_cord_DS20351_hg19_FP  
fStomach_DS17878_hg19_FP
fThymus_DS20341_hg19_FP  
iPS_19_11_DS15153_hg19_FP 
vHMEC_DS18406_hg19_FP
