Brain_Hippocampus_allpairs_v7_eQTL
Artery_Tibial_allpairs_v7_eQTL
Small_Intestine_Terminal_Ileum_allpairs_v7_eQTL
Brain_Hypothalamus_allpairs_v7_eQTL
Testis_allpairs_v7_eQTL
Artery_Coronary_allpairs_v7_eQTL
Colon_Sigmoid_allpairs_v7_eQTL
Liver_allpairs_v7_eQTL
Adrenal_Gland_allpairs_v7_eQTL
Esophagus_Mucosa_allpairs_v7_eQTL
Pancreas_allpairs_v7_eQTL
Brain_Caudate_basal_ganglia_allpairs_v7_eQTL
Vagina_allpairs_v7_eQTL
Brain_Putamen_basal_ganglia_allpairs_v7_eQTL
Brain_Cerebellum_allpairs_v7_eQTL
Brain_Spinal_cord_cervical_c_1_allpairs_v7_eQTL
Esophagus_Gastroesophageal_Junction_allpairs_v7_eQTL
Skin_Not_Sun_Exposed_Suprapubic_allpairs_v7_eQTL
Stomach_allpairs_v7_eQTL
Muscle_Skeletal_allpairs_v7_eQTL
Skin_Sun_Exposed_Lower_leg_allpairs_v7_eQTL
Pituitary_allpairs_v7_eQTL
Prostate_allpairs_v7_eQTL
Brain_Substantia_nigra_allpairs_v7_eQTL
Whole_Blood_allpairs_v7_eQTL
Uterus_allpairs_v7_eQTL
Heart_Atrial_Appendage_allpairs_v7_eQTL
Heart_Left_Ventricle_allpairs_v7_eQTL
Brain_Amygdala_allpairs_v7_eQTL
Thyroid_allpairs_v7_eQTL
Colon_Transverse_allpairs_v7_eQTL
Brain_Frontal_Cortex_BA9_allpairs_v7_eQTL
Artery_Aorta_allpairs_v7_eQTL
Nerve_Tibial_allpairs_v7_eQTL
Breast_Mammary_Tissue_allpairs_v7_eQTL
Adipose_Visceral_Omentum_allpairs_v7_eQTL
Adipose_Subcutaneous_allpairs_v7_eQTL
Lung_allpairs_v7_eQTL
Cells_EBV_transformed_lymphocytes_allpairs_v7_eQTL
Brain_Cortex_allpairs_v7_eQTL
Ovary_allpairs_v7_eQTL
Minor_Salivary_Gland_allpairs_v7_eQTL
Brain_Anterior_cingulate_cortex_BA24_allpairs_v7_eQTL
Brain_Nucleus_accumbens_basal_ganglia_allpairs_v7_eQTL
Esophagus_Muscularis_allpairs_v7_eQTL
Brain_Cerebellar_Hemisphere_allpairs_v7_eQTL
Spleen_allpairs_v7_eQTL
